ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,รถบรรทุกขนาดเล็ก (4 ล้อ),รถบรรทุกขนาด 2 เพลา (6ล้อ),รถบรรทุกขนาด 3 เพลา (10ล้อ),รถบรรทุกพ่วง (มากกว่า 3 เพลา),รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,% ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
3505,100,หางตลาด - ศรีสำราญ,2+500,330,105,9,2,0,804,170,58,55,25,1559,19.927,7,449,สุพรรณบุรีที่ 2 (อู่ทอง),สุพรรณบุรี
3507,100,วัดพระศรีรัตนมหาธาตุ - บ้านกล้วย,0+000,1872,361,14,0,5,1476,87,6,1,0,3820,2.571,24,1151,สุพรรณบุรีที่ 1,สุพรรณบุรี
3508,100,ถนนชุมชนท้องถิ่นเลียบทางรถไฟสายเหนือ,4+100,14612,5289,417,415,437,2410,547,420,323,271,25141,9.599,482,990,ปทุมธานี,ปทุมธานี
3511,100,แสนสุข - จารย์จู,13+200,231,48,0,0,0,1190,339,204,130,120,2263,35.083,408,1071,สระแก้ว (วัฒนานคร),สระแก้ว
3520,100,ไผ่ต่ำ - หนองแค,1+155,1494,1289,34,30,54,1962,70,57,63,51,5104,6.355,26,1241,สระบุรี,สระบุรี
3522,100,เนินฝอยทอง - ทุ่งผักเบี้ย,2+100,4765,533,69,63,63,990,119,131,120,64,6917,8.091,66,6553,นครสวรรค์ที่ 1,นครสวรรค์
3523,100,ทางเข้านครสวรรค์,0+500,17597,11381,513,87,206,2308,1034,779,565,119,34589,8.063,7,12251,นครสวรรค์ที่ 1,นครสวรรค์
3524,100,นครปฐม - ลาดปลาเค้า,0+170,9740,8326,2023,1842,1987,12455,7919,8048,5465,2605,60410,46.13,70,8115,นครปฐม,นครปฐม
3525,100,สามแยกกระจับ - หนองโพ,0+120,5593,4149,717,595,603,8221,1211,1301,577,527,23493,20.486,26,4946,ราชบุรี,ราชบุรี
3527,100,ด่านโง - หนองปืนแตก,0+500,477,522,0,0,0,931,365,268,0,0,2564,24.722,37,937,เพชรบุรี,เพชรบุรี
3531,100,แยกสารพัดช่าง - ถนนวงแหวนรอบเมืองสุพรรณบุรี,0+605,9904,6929,29,29,6,7706,196,43,13,5,24859,1.172,16,6368,สุพรรณบุรีที่ 1,สุพรรณบุรี
3533,100,บางปลาหมอ - ถนนวงแหวนรอบเมืองสุพรรณบุรี,0+050,1162,192,29,0,0,689,23,0,0,0,2093,1.091,21,1630,สุพรรณบุรีที่ 1,สุพรรณบุรี
3546,100,ท่าหลวง - ตลาดมะขาม,0+527,3598,683,6,0,3,6618,283,155,71,69,11486,5.061,3,3410,จันทบุรี,จันทบุรี
3548,101,ท่ามะกา - เทศบาลตำบลท่าม่วง,0+284,3336,1991,45,111,54,2213,110,86,111,90,8145,6.884,10,1857,กาญจนบุรี,กาญจนบุรี
3548,101,ท่ามะกา - เทศบาลตำบลท่าม่วง,11+586,3312,2537,85,32,66,2308,428,233,98,25,9124,9.676,19,2437,กาญจนบุรี,กาญจนบุรี
3549,100,ทางเข้าสังขละบุรี,0+702,2114,126,59,10,9,1638,77,14,10,5,4061,3.065,4,2827,กาญจนบุรี,กาญจนบุรี
3551,100,หนองปลาตะเพียน - หัวสำโรง,6+990,9426,1779,542,0,556,2412,2686,2168,1690,1631,22891,38.143,20,1899,ฉะเชิงเทรา,ฉะเชิงเทรา
3558,100,แยกวัดลาวทอง - วังยาง,2+274,1076,139,40,13,0,1239,14,3,1,0,2525,1.221,8,1201,สุพรรณบุรีที่ 1,สุพรรณบุรี
3562,100,ลพบุรี - ป่าหวาย,3+000,6278,2436,59,53,40,395,332,101,23,34,9751,5.973,21,4672,ลพบุรีที่ 1,ลพบุรี
3564,100,พัฒนานิคม - แก่งเสือเต้น,2+000,1063,998,111,79,41,192,220,195,75,90,3065,22.876,30,801,ลพบุรีที่ 1,ลพบุรี
3566,100,โพนทอง - ขอนชะโงก,0+200,1813,1609,43,37,34,2082,91,113,115,61,5998,7.521,25,1496,สระบุรี,สระบุรี
3569,100,ค่ายสุรสีห์ - กองพลทหารราบที่9,0+100,1761,1136,45,32,32,1542,217,45,27,18,4855,7.645,4,1537,กาญจนบุรี,กาญจนบุรี
3570,100,ท่าพะเนียด - ค่ายสุรสีห์,7+700,1331,1480,27,31,15,145,81,11,1,1,3124,4.497,5,1115,กาญจนบุรี,กาญจนบุรี
3573,100,อนุสาวรีย์ร.6 - สถานีรถไฟแสมสาร,1+200,6621,5376,97,82,103,989,271,77,15,3,13633,4.038,37,2751,ชลบุรีที่ 2,ชลบุรี
3574,203,บ้านค่าย - ระยอง,52+818,11089,3395,693,167,161,11688,562,536,346,252,28889,7.005,135,4980,ระยอง,ระยอง
3574,100,มาบปู - เขาคันทรง,4+418,8352,3628,85,90,328,9012,4881,1763,1672,1240,31053,32.123,16,2288,ชลบุรีที่ 2,ชลบุรี
3574,201,เขาคันทรง - เขาน้อย,33+818,5088,4721,116,89,128,7116,881,672,662,676,20150,15.423,33,2547,ระยอง,ระยอง
3575,100,ทางเข้าบ้านค่าย,1+000,5090,4937,166,130,131,6368,353,361,265,232,18034,8.163,27,4214,ระยอง,ระยอง
3578,100,ทางรอบอ่างเก็บน้ำหนองปลาไหล,0+500,3124,3400,106,33,91,4535,388,281,265,312,12536,10.933,16,2161,ระยอง,ระยอง
3579,100,ทุ่งนานางหรอก - ลาดหญ้า,1+000,590,408,0,0,1,611,116,131,123,46,2027,20.62,0,506,กาญจนบุรี,กาญจนบุรี
3580,100,แสนตอ - เขาช่อง,2+900,1178,264,6,0,0,1299,78,151,103,47,3124,12.102,2,1071,กาญจนบุรี,กาญจนบุรี
3582,100,วังปลาหมู - วังลาน,1+750,1292,419,11,9,1,1739,49,41,37,5,3603,3.93,15,1243,กาญจนบุรี,กาญจนบุรี
3587,100,บ้านถ้ำ - ยางระโหง,3+000,714,386,10,6,2,2444,11,10,9,2,3595,1.144,2,3474,จันทบุรี,จันทบุรี
3590,100,ท่าซุง - ท่าน้ำมโนรมย์,0+500,2482,1848,19,5,10,2701,218,113,175,115,7686,8.276,37,1496,อุทัยธานี,อุทัยธานี
3591,101,เชียงรากน้อย - คลองเชียงรากน้อย,0+300,6279,7504,3286,3148,3306,4437,5506,5668,4542,3142,46818,54.065,0,2977,ปทุมธานี,ปทุมธานี
3592,100,ทางเข้านิมิตรใหม่,1+401,11822,3112,657,241,310,11460,1091,1080,820,1067,31659,14.556,323,5845,นครนายก,ปทุมธานี
3593,100,ท่าดินเหนียว - เสาธง,0+200,1781,1711,7,3,0,1596,54,24,0,1,5176,1.589,15,1473,สุพรรณบุรีที่ 1,สุพรรณบุรี
3595,100,วังโพธิ์ - ลุ่มสุ่ม,0+575,212,122,7,0,0,190,1,0,0,0,532,0.215,0,359,กาญจนบุรี,กาญจนบุรี
3596,100,ทองหลาง - ทรายมูล,1+000,1645,1252,35,31,79,2513,175,146,19,23,5917,7.991,56,1470,นครนายก,นครนายก
3608,100,ทางต่างระดับหนองขาม - ท่าเรือแหลมฉบัง(ทางบริการด้านซ้ายทาง),2+300,4524,1929,75,94,78,4382,1140,995,1408,1474,16099,32.229,4,1066,ชลบุรีที่ 2,ชลบุรี
3611,100,ทางต่างระดับหนองขาม - ท่าเรือแหลมฉบัง(ทางบริการด้านขวาทาง),2+300,4142,2429,66,83,96,4082,946,1155,1593,2012,16605,35.443,7,1198,ชลบุรีที่ 2,ชลบุรี
3648,100,ทางเลี่ยงเมืองแกลง,8+450,8723,2738,0,0,7,11030,1809,1401,806,521,27036,16.809,28,3116,ระยอง,ระยอง
3649,200,คุ้งยอ - ห้วยขื่อ,11+465,6730,5994,198,130,138,4085,2691,1737,1902,1432,25037,32.073,45,3498,ปราจีนบุรี,ปราจีนบุรี
3701,501,ทางต่างระดับคีรี - ทางต่างระดับมาบประชัน(รวมทางต่างระดับมาบประชัน - พัทยา),95+721,5810,3626,62,176,222,3769,2219,2167,1898,2316,22264,40.412,7,1229,ชลบุรีที่ 2,ชลบุรี
3701,501,ทางต่างระดับคีรี - ทางต่างระดับมาบประชัน(รวมทางต่างระดับมาบประชัน - พัทยา),107+394,4785,2533,39,330,90,3691,1481,1273,1236,2595,18054,38.803,10,866,ชลบุรีที่ 2,ชลบุรี
3701,501,ทางต่างระดับคีรี - ทางต่างระดับมาบประชัน(รวมทางต่างระดับมาบประชัน - พัทยา),2+300,4378,1627,179,34,58,2093,268,347,206,19,9211,10.13,6,1285,ชลบุรีที่ 2,ชลบุรี
3702,501,ทางต่างระดับคีรี - ทางต่างระดับมาบประชัน(รวมทางต่างระดับมาบประชัน - พัทยา),95+721,6022,3674,81,191,299,4210,2741,2304,2541,3008,25071,44.21,7,1188,ชลบุรีที่ 2,ชลบุรี
3702,501,ทางต่างระดับคีรี - ทางต่างระดับมาบประชัน(รวมทางต่างระดับมาบประชัน - พัทยา),107+394,4306,1697,30,144,43,2859,1469,649,313,514,12023,26.047,10,2024,ชลบุรีที่ 2,ชลบุรี
3702,501,ทางต่างระดับคีรี - ทางต่างระดับมาบประชัน(รวมทางต่างระดับมาบประชัน - พัทยา),2+300,4228,1350,138,89,170,2220,563,450,192,25,9426,15.8,6,1868,ชลบุรีที่ 2,ชลบุรี
3901,201,คลองมหาสวัสดิ์ - คลองบางไผ่,39+528,43316,12929,2299,0,2280,17121,2542,2518,0,360,83365,9.237,47,9960,นนทบุรี,นนทบุรี
3901,201,คลองมหาสวัสดิ์ - คลองบางไผ่,35+322,41312,12516,2141,0,1972,16608,2726,2442,0,153,79872,9.131,25,10221,นนทบุรี,นนทบุรี
3901,202,คลองบางไผ่ - คลองบางหลวง,46+472,39478,11159,4136,0,2741,6076,2153,1914,0,0,67657,10.063,21,12503,นนทบุรี,นนทบุรี
3901,102,บางแค - คลองมหาสวัสดิ์,20+430,20520,8976,188,319,178,5749,1408,861,298,153,38651,8.324,0,7819,ธนบุรี,กรุงเทพมหานคร
3901,500,คลองระพีพัฒน์ - บึงคำพร้อย,25+000,7014,6911,1462,1275,1388,3314,2085,1371,145,25,24989,25.165,17,2580,ปทุมธานี,ปทุมธานี
3901,500,คลองระพีพัฒน์ - บึงคำพร้อย,14+300,6439,6448,6,6,9,17,11,9,6,0,12951,0.317,3,827,ปทุมธานี,ปทุมธานี
3901,400,คลองซอย26 - คลองระพีพัฒน์,0+550,1230,1084,283,150,26,838,770,718,691,627,6417,46.467,17,875,อยุธยา,พระนครศรีอยุธยา
3902,201,คลองมหาสวัสดิ์ - คลองบางไผ่,39+528,54664,16217,3099,0,3229,18579,6719,4486,0,455,107446,13.857,66,11436,นนทบุรี,นนทบุรี
3902,201,คลองมหาสวัสดิ์ - คลองบางไผ่,35+322,51469,17084,3978,0,2540,21196,3857,4152,0,137,104412,10.234,29,10370,นนทบุรี,นนทบุรี
3902,202,คลองบางไผ่ - คลองบางหลวง,46+472,50557,18459,5209,0,4477,11001,3655,10866,0,0,104223,18.228,247,17226,นนทบุรี,นนทบุรี
3902,102,บางแค - คลองมหาสวัสดิ์,20+430,15775,7158,162,409,172,5765,579,493,162,166,30841,6.425,0,10920,ธนบุรี,กรุงเทพมหานคร
3902,500,คลองระพีพัฒน์ - บึงคำพร้อย,25+000,6551,6348,1160,21,16,3506,1227,706,16,15,19565,10.221,10,1570,ปทุมธานี,ปทุมธานี
3902,500,คลองระพีพัฒน์ - บึงคำพร้อย,14+300,4009,3667,449,982,953,2355,1545,1233,1504,183,16880,37.916,4,1088,ปทุมธานี,ปทุมธานี
3902,400,คลองซอย26 - คลองระพีพัฒน์,0+550,1375,1285,86,96,23,1048,954,681,457,381,6385,40.583,35,945,อยุธยา,พระนครศรีอยุธยา
4001,100,แยกโพธารส - ท่ายาง,5+500,4775,635,89,6,29,5746,180,254,42,23,11778,4.528,18,3579,ชุมพร,ชุมพร
4002,100,หลังสวน - ปากน้ำหลังสวน,0+533,1937,477,0,1,0,2854,147,39,13,7,5475,3.776,43,2345,ชุมพร,ชุมพร
4003,100,สวี - บ่อคา,3+850,3073,754,47,1,0,3269,215,153,13,0,7524,5.07,15,2123,ชุมพร,ชุมพร
4006,100,ราชกรูด - วังตะกอ,29+000,748,66,14,22,10,3232,130,59,21,18,4321,6.027,4,1077,ระนอง,ชุมพร
4006,100,ราชกรูด - วังตะกอ,2+500,646,129,10,14,15,1334,120,161,59,47,2535,16.396,13,667,ระนอง,ระนอง
4008,100,เทศบาลเมืองท่าข้าม - กิโลศูนย์,1+297,8466,8271,202,184,191,8848,447,396,215,170,27390,5.85,80,5741,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4009,201,นาสาร - เวียงสระ,61+000,6919,6580,0,0,159,3392,2663,2408,2079,1744,25943,34.893,0,5168,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4009,202,เวียงสระ - บางสวรรค์,83+175,6118,4803,547,563,427,1710,1165,614,627,444,17018,22.569,0,3590,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4009,101,บางใหญ่ - ซอยสิบ,18+000,4850,1152,146,40,56,6620,401,246,376,271,14157,9.81,21,2188,สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
